id,refid,pred,disp,para,p_fam,p_g,p_sp,sp,a_g,a_sp,continent,log_avg_diam,log_ant_size,disp_self,disp_myrm,disp_vert,disp_wind,plant_sp,h_sp,omni_sp,hab_forest,hab_shrubland,hab_desert,hab_grassland,hab_crop,hab_urban,lform_annual,lform_perenniel,ghab_forbherb,ghab_graminoid,ghab_shrubtree,ghab_other,shape_longnarrow,shape_round,shape_sphere,shape_odd,surface_smooth,surface_middle,surface_rugous,surface_appendage,lform,ghab,shape,surface,hab,country,diam_min,diam_max,avg_diam,ant_lmin,ant_lmax,ant_size,myrm,depo,disp.prob1,pred.prob1,para.prob1,result,dispersal,diet
513,62,0,1,0,Fabaceae,Dillwynia,retorta,Dillwynia retorta,Rhytidoponera,tasmaniensis,Oceania,0.397940009,0.62838893,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,both,forb_herb,round,smooth,shrubland,Australia,2,3,2.5,4,4.5,4.25,1,0,0.790700575,0.075460268,0.000600912,disp,myrm,other
516,62,0,1,0,Dilleniaceae,Hibbertia,obtusifolia,Hibbertia obtusifolia,Rhytidoponera,victoriae,Oceania,0.176091259,0.458637849,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,shrubland,Australia,1,2,1.5,2.25,3.5,2.875,1,1,0.657703912,0.174879056,0.12163571,disp,myrm,other
517,62,0,1,0,Elaeocarpaceae,Tetratheca,,Tetratheca ,Rhytidoponera,victoriae,Oceania,0.439332694,0.458637849,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,perennial,forb_herb,round,appendage,shrubland,Australia,2.5,3,2.75,2.25,3.5,2.875,1,1,0.739233704,0.088291623,0.05394968,disp,myrm,other
518,63,0,1,0,Euphorbiaceae,Euphorbia,esula,Euphorbia esula,Formica,obscuripes,North_America,0.439332694,0.698970004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,2.5,3,2.75,4.75,5.25,5,1,1,0.848323813,0.057148425,0.017043569,disp,myrm,other
549,69,0,0,0,Euphorbiaceae,Euphorbia,characias,Euphorbia characias,Camponotus,cruentatus,Europe,0.477121255,0.903089987,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,3,3,3,7,9,8,0,0,0.983374743,0.000703299,0.004908573,NA,myrm,hd
550,69,0,0,0,Euphorbiaceae,Euphorbia,characias,Euphorbia characias,Linepithema,humile,Europe,0.477121255,0.301029996,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,3,3,3,1.75,2.25,2,0,0,0.958250762,0.001206014,0.028953686,NA,myrm,hd
563,74,0,1,0,Proteaceae,Mimetes,cucullatus,Mimetes cucullatus,Anoplolepis,custodiens,Africa,0.954242509,0.812913357,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,perennial,forb_herb,round,middle,shrubland,South Africa,8,10,9,3,10,6.5,1,1,0.692527356,0.010577118,0.034268537,disp,myrm,omni
566,74,0,1,0,Proteaceae,Mimetes,cucullatus,Mimetes cucullatus,Pheidole,capensis,Africa,0.954242509,0.210853365,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,perennial,forb_herb,round,middle,shrubland,South Africa,8,10,9,1.5,1.75,1.625,1,1,0.466381474,0.273926141,0.090416676,disp,myrm,other
567,74,0,1,0,Proteaceae,Mimetes,cucullatus,Mimetes cucullatus,Tetramorium,sericeiventre,Africa,0.954242509,0.230448921,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,perennial,forb_herb,round,middle,shrubland,South Africa,8,10,9,1.6,1.8,1.7,1,1,0.474056681,0.270445736,0.087696951,disp,myrm,other
578,76,0,1,0,Proteaceae,Leucospermum,conocarpodendron,Leucospermum conocarpodendron,Anoplolepis,custodiens,Africa,1.301029996,0.812913357,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,shrubland,South Africa,15,25,20,3,10,6.5,1,0,0.531081465,0.029949254,0.121930571,disp,myrm,omni
579,77,1,1,0,Papaveraceae,Sanguinaria,canadensis,Sanguinaria canadensis,Aphaenogaster,rudis,North_America,0.84509804,0.77815125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,5,9,7,5,7,6,1,1,0.838542243,0.063579633,0.020760694,pred.disp,myrm,other
587,80,0,1,0,Meliaceae,Cabralea,canjerana,Cabralea canjerana,Odontomachus,chelifer,South_America,1.041392685,0.916453949,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,Brazil,11,11,11,7.5,9,8.25,0,0,0.761789315,0.087104389,0.233010004,disp,myrm,other
594,84,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Camponotus,cruentatus,Europe,0.84509804,0.903089987,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,grassland,Spain,6,8,7,7,9,8,0,1,0.943448302,0.005786082,0.005826039,disp,myrm,hd
595,84,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Lasius,niger,Europe,0.84509804,0.243038049,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,grassland,Spain,6,8,7,1.5,2,1.75,0,1,0.855272166,0.010408127,0.021512452,disp,myrm,hd
596,84,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Formica,lugubris,Europe,0.84509804,0.68797462,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,shrubland,Spain,6,8,7,4.75,5,4.875,0,1,0.963764219,0.000720655,0.008936262,disp,myrm,hd
597,84,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Lasius,niger,Europe,0.84509804,0.243038049,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,shrubland,Spain,6,8,7,1.5,2,1.75,0,1,0.929642524,0.001073554,0.021512452,disp,myrm,hd
598,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Aphaenogaster,gibbosa,Europe,0.84509804,0.698970004,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,4,6,5,0,1,0.972854544,0.000998043,0.012423391,disp,myrm,hd
599,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Aphaenogaster,senilis,Europe,0.84509804,0.77815125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,5,7,6,0,1,0.975955817,0.00207623,0.010620553,disp,myrm,other
600,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Camponotus,cruentatus,Europe,0.84509804,0.903089987,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,7,9,8,0,1,0.980159102,0.000831268,0.00828852,disp,myrm,hd
601,85,0,0,1,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Camponotus,lateralis,Europe,0.84509804,0.653212514,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,4,5,4.5,0,1,0.970888515,0.00232176,0.013599723,para,myrm,other
602,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Camponotus,sylvaticus,Europe,0.84509804,0.740362689,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,5,6,5.5,0,1,0.97452141,0.000961717,0.011446149,disp,myrm,hd
603,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Cataglyphis,rosenhaueri,Europe,0.84509804,0.84509804,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,6,8,7,0,1,0.978306002,0.00195551,0.009300042,disp,myrm,other
604,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Cataglyphis,velox,Europe,0.84509804,0.77815125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,5,7,6,0,1,0.975955817,0.00207623,0.010620553,disp,myrm,other
605,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Crematogaster,auberti,Europe,0.84509804,0.439332694,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,2.5,3,2.75,0,1,0.959720079,0.001259312,0.020722919,disp,myrm,hd
606,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Crematogaster,scutellaris,Europe,0.84509804,0.439332694,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,2.5,3,2.75,0,1,0.959720079,0.002811156,0.020722919,disp,myrm,other
607,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Iberoformica,subrufa,Europe,0.84509804,0.574031268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,3.5,4,3.75,0,1,0.967155646,0.002492154,0.015900147,disp,myrm,other
608,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Messor,structor,Europe,0.84509804,0.698970004,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,4,6,5,0,1,0.983475557,0.00352702,0.020324272,disp,myrm,plant
609,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Pheidole,pallidula,Europe,0.84509804,0.210853365,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,1.5,1.75,1.625,0,1,0.943296404,0.001545164,0.032361457,disp,myrm,hd
610,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Plagiolepis,pygmaea,Europe,0.84509804,-0.045757491,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,0.8,1,0.9,0,1,0.917440247,0.004336159,0.052957496,disp,myrm,other
611,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Stenamma,unknown,Europe,0.84509804,0.327358934,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,2,2.25,2.125,0,1,0.952335409,0.003107109,0.025799264,disp,myrm,other
612,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Tapinoma,nigerrimum,Europe,0.84509804,0.410777233,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,2.4,2.75,2.575,0,1,0.957948133,0.002883847,0.021916125,disp,myrm,other
613,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Temnothorax,unknown,Europe,0.84509804,0.255272505,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,1.4,2.2,1.8,0,1,0.946918502,0.003313871,0.029688144,disp,myrm,other
614,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Tetramorium,caespitum,Europe,0.84509804,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,1.75,2.25,2,0,1,0.950420667,0.003181092,0.02715853,disp,myrm,other
615,85,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Tetramorium,impurum,Europe,0.84509804,0.210853365,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,6,8,7,1.5,1.75,1.625,0,1,0.943296404,0.003448046,0.032361457,disp,myrm,other
616,86,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Aphaenogaster,iberica,Europe,0.84509804,0.84509804,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,shrubland,Spain,6,8,7,6,8,7,1,0,0.971469883,0.001398553,0.006539023,disp,myrm,other
617,86,0,1,0,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Camponotus,cruentatus,Europe,0.84509804,0.903089987,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,shrubland,Spain,6,8,7,7,9,8,1,0,0.97389134,0.00059432,0.005826039,disp,myrm,hd
618,86,0,0,1,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Crematogaster,scutellaris,Europe,0.84509804,0.439332694,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,shrubland,Spain,6,8,7,2.5,3,2.75,1,0,0.947342483,0.002010989,0.014620698,para,myrm,other
620,86,0,0,1,Ranunculaceae,Helleborus,foetidus,Helleborus foetidus,Tetramorium,unknown,Europe,0.84509804,0.273001272,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,shrubland,Spain,6,8,7,1.75,2,1.875,1,0,0.712513777,0.01224682,0.033017889,para,myrm,plant
626,90,0,1,0,Euphorbiaceae,Tetratheca,stenocarpa,Tetratheca stenocarpa,Camponotus,innexus,Oceania,0.439332694,0.740362689,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,perennial,forb_herb,round,appendage,forest,Australia,2.5,3,2.75,5,6,5.5,1,1,0.853946022,0.095220726,0.03293821,disp,myrm,other
627,90,0,1,0,Elaeocarpaceae,Tetratheca,stenocarpa,Tetratheca stenocarpa,Crematogaster,unknown,Oceania,0.439332694,0.301029996,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,perennial,forb_herb,round,appendage,forest,Australia,2.5,3,2.75,1,3,2,1,1,0.745568304,0.06524225,0.116881923,disp,myrm,hd
628,90,0,1,0,Fabaceae,Acacia,myrtifolia,Acacia myrtifolia,Crematogaster,unknown,Oceania,0.657055853,0.301029996,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,Australia,4.16,4.92,4.54,1,3,2,1,1,0.552851431,0.115272327,0.247856677,disp,myrm,hd
629,90,0,1,0,Elaeocarpaceae,Tetratheca,stenocarpa,Tetratheca stenocarpa,Notoncus,ectatommoides,Oceania,0.439332694,0.574031268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,perennial,forb_herb,round,appendage,forest,Australia,2.5,3,2.75,3.5,4,3.75,1,1,0.818224346,0.108867318,0.053873272,disp,myrm,other
630,90,0,1,0,Fabaceae,Acacia,myrtifolia,Acacia myrtifolia,Notoncus,ectatommoides,Oceania,0.657055853,0.574031268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,Australia,4.16,4.92,4.54,3.5,4,3.75,1,1,0.655080565,0.185704623,0.142535664,disp,myrm,other
631,90,0,1,0,Elaeocarpaceae,Tetratheca,stenocarpa,Tetratheca stenocarpa,Prolasius,nitidissima,Oceania,0.439332694,0.371067862,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,perennial,forb_herb,round,appendage,forest,Australia,2.5,3,2.75,2,2.7,2.35,1,1,0.76588816,0.127818093,0.096330455,disp,myrm,other
632,90,0,1,0,Fabaceae,Acacia,myrtifolia,Acacia myrtifolia,Prolasius,nitidissima,Oceania,0.657055853,0.397940009,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,Australia,4.16,4.92,4.54,2,3,2.5,1,1,0.590147031,0.210770819,0.205381476,disp,myrm,other
633,90,0,1,0,Elaeocarpaceae,Tetratheca,stenocarpa,Tetratheca stenocarpa,Rhytidoponera,victoriae,Oceania,0.439332694,0.458637849,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,perennial,forb_herb,round,appendage,forest,Australia,2.5,3,2.75,2.25,3.5,2.875,1,1,0.789668171,0.119318077,0.075213659,disp,myrm,other
634,90,0,1,0,Fabaceae,Acacia,myrtifolia,Acacia myrtifolia,Rhytidoponera,victoriae,Oceania,0.657055853,0.458637849,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,Australia,4.16,4.92,4.54,2.25,3.5,2.875,1,1,0.613016657,0.201860581,0.18166022,disp,myrm,other
691,107,0,0,1,Melastomataceae,Miconia,nervosa,Miconia nervosa,Apterostigma,unknown,South_America,-0.124938737,0.740362689,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,perennial,shrub_tree,odd,smooth,forest,Costa Rica,0.5,1,0.75,4,7,5.5,1,1,0.749006548,0.060205588,0.065546626,para,myrm,other
692,107,0,0,1,Melastomataceae,Miconia,nervosa,Miconia nervosa,Cyphomyrmex,unknown,South_America,-0.124938737,0.439332694,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,perennial,shrub_tree,odd,smooth,forest,Costa Rica,0.5,1,0.75,2,3.5,2.75,1,1,0.568814563,0.117363691,0.316022077,para,myrm,plant
698,107,0,0,1,Melastomataceae,Miconia,nervosa,Miconia nervosa,Trachymyrmex,unknown,South_America,-0.124938737,0.306425028,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,perennial,shrub_tree,odd,smooth,forest,Costa Rica,0.5,1,0.75,1.8,2.25,2.025,1,1,0.517003716,0.130281411,0.459910631,para,myrm,plant
699,107,0,0,1,Melastomataceae,Miconia,nervosa,Miconia nervosa,Trachymyrmex,unknown,South_America,-0.124938737,0.306425028,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,perennial,shrub_tree,odd,smooth,forest,Costa Rica,0.5,1,0.75,1.8,2.25,2.025,1,1,0.517003716,0.130281411,0.459910631,para,myrm,plant
713,111,1,0,0,Fabaceae,Hardenbergia,violacea,Hardenbergia violacea,Iridomyrmex,purpureus,Oceania,0.785329835,0.653212514,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,Australia,6.1,6.1,6.1,4,5,4.5,0,1,0.737637136,0.130141498,0.001063691,pred,myrm,hd
714,111,1,0,0,Fabaceae,Pultenaea,microphylla,Pultenaea microphylla,Iridomyrmex,purpureus,Oceania,0.602059991,0.653212514,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,Australia,3,5,4,4,5,4.5,0,1,0.688445765,0.084807779,0.115589258,pred,myrm,hd
715,111,1,0,0,Fabaceae,Hardenbergia,violacea,Hardenbergia violacea,Notoncus,ectatommoides,Oceania,0.785329835,0.574031268,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,Australia,6.1,6.1,6.1,3.5,4,3.75,0,1,0.712841383,0.264223573,0.001262167,pred,myrm,other
716,111,1,0,0,Fabaceae,Pultenaea,microphylla,Pultenaea microphylla,Notoncus,ectatommoides,Oceania,0.602059991,0.574031268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,Australia,3,5,4,3.5,4,3.75,0,1,0.661136691,0.181953312,0.138865804,pred,myrm,other
717,111,1,0,0,Fabaceae,Hardenbergia,violacea,Hardenbergia violacea,Pheidole,unknown,Oceania,0.785329835,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,Australia,6.1,6.1,6.1,1.5,2.5,2,0,1,0.617742025,0.314457324,0.002275885,pred,myrm,other
718,111,1,0,0,Fabaceae,Pultenaea,microphylla,Pultenaea microphylla,Pheidole,unknown,Oceania,0.602059991,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,Australia,3,5,4,1.5,2.5,2,0,1,0.559495504,0.221249279,0.249696026,pred,myrm,other
719,111,1,0,0,Fabaceae,Hardenbergia,violacea,Hardenbergia violacea,Rhytidoponera,tasmaniensis,Oceania,0.785329835,0.62838893,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,Australia,6.1,6.1,6.1,4,4.5,4.25,0,1,0.730013792,0.254858271,0.001122305,pred,myrm,other
720,111,1,0,0,Fabaceae,Pultenaea,microphylla,Pultenaea microphylla,Rhytidoponera,tasmaniensis,Oceania,0.602059991,0.62838893,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,Australia,3,5,4,4,4.5,4.25,0,1,0.680013134,0.174811233,0.12249632,pred,myrm,other
721,112,0,1,0,Aristolochiaceae,Asarum,canadense,Asarum canadense,Aphaenogaster,rudis,North_America,0.491361694,0.77815125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,3,3.2,3.1,5,7,6,0,1,0.860632042,0.054650569,0.014171154,disp,myrm,other
722,113,0,1,0,Aristolochiaceae,Asarum,canadense,Asarum canadense,Aphaenogaster,rudis,North_America,0.491361694,0.77815125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,3,3.2,3.1,5,7,6,1,1,0.860632042,0.054650569,0.014171154,disp,myrm,other
723,113,0,1,0,Aristolochiaceae,Hexastylis,arifolia,Hexastylis arifolia,Aphaenogaster,rudis,North_America,0.477121255,0.77815125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,2,4,3,5,7,6,1,1,0.861465914,0.054317044,0.013954279,disp,myrm,other
759,119,0,1,0,Caryophyllaceae,Moehringia,muscosa,Moehringia muscosa,Camponotus,lateralis,South_America,0.477121255,0.653212514,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Argentina,3,3,3,4,5,4.5,1,0,0.855837229,0.052388883,0.101135362,disp,myrm,other
760,119,0,1,0,Caryophyllaceae,Moehringia,muscosa,Moehringia muscosa,Crematogaster,scutellaris,South_America,0.477121255,0.439332694,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Argentina,3,3,3,2.5,3,2.75,1,0,0.809204092,0.062767806,0.175734003,disp,myrm,other
761,119,0,0,1,Caryophyllaceae,Moehringia,lebrunii,Moehringia lebrunii,Lasius,emarginatus,South_America,0.301029996,0.273001272,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Argentina,1,3,2,1.75,2,1.875,1,0,0.78065752,0.031098528,0.268207653,para,myrm,hd
762,119,0,1,0,Caryophyllaceae,Moehringia,muscosa,Moehringia muscosa,Lasius,emarginatus,South_America,0.477121255,0.273001272,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Argentina,3,3,3,1.75,2,1.875,1,0,0.765543942,0.033603505,0.259520378,disp,myrm,hd
763,119,0,0,1,Caryophyllaceae,Moehringia,sedoides,Moehringia sedoides,Lasius,emarginatus,South_America,0.477121255,0.273001272,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Argentina,3,3,3,1.75,2,1.875,1,0,0.765543942,0.033603505,0.259520378,para,myrm,hd
764,119,0,1,0,Caryophyllaceae,Moehringia,muscosa,Moehringia muscosa,Pheidole,pallidula,South_America,0.477121255,0.210853365,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Argentina,3,3,3,1.5,1.75,1.625,1,0,0.747552497,0.035460784,0.296766721,disp,myrm,hd
765,119,0,1,0,Caryophyllaceae,Moehringia,muscosa,Moehringia muscosa,Plagiolepis,pygmaea,South_America,0.477121255,-0.045757491,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Argentina,3,3,3,0.8,1,0.9,1,0,0.664212463,0.093760061,0.476044467,disp,myrm,other
766,120,1,0,0,Polygalaceae,Polygala,vayredae,Polygala vayredae,Crematogaster,scutellaris,Europe,0.67669361,0.439332694,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,grassland,Spain,4.5,5,4.75,2.5,3,2.75,1,1,0.850919122,0.043866303,0.000263366,pred,myrm,other
